"","x1","x2","block"
"1",-1.47568883802759,1.47485758063801,1
"6",0.514572967127548,-0.145613088644696,1
"20",-1.3672812100233,-1.84555687627182,1
"2",-1.45659334677197,0.611252411739446,2
"3",-1.47223277087263,-0.69815800698239,2
"4",-0.258213215500519,-0.326699834076257,2
"7",0.455907247264387,2.67434787881421,2
"11",-1.31752896260744,2.8259597277487,2
"12",-0.154222970063811,0.777793928313906,2
"5",-0.773461643791305,1.07215403619872,3
"8",0.0309506678947389,-0.760411472336651,3
"9",-0.468708019255114,-0.233866671079602,3
"10",-0.419710302209719,0.0212004707343959,3
"13",1.52439117660333,-1.85776106935157,4
"14",-3.26209768688957,0.60040677232717,4
"15",-1.95761298589286,-1.59052040337506,5
"16",0.642407065373154,-0.685881205111827,5
"17",-1.52043313766421,-1.09977462239163,5
"19",0.953792415853711,1.10981087574672,5
